Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
00:00:00.000-03:00,00:15:00.000-03:00,,,,,,,,,,,,,60,,,
00:15:00.000-03:00,00:30:00.000-03:00,1,,31.382301330566406,,,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,50,,,
00:30:00.000-03:00,00:45:00.000-03:00,2,,46.44580554962158,,,,,,,0.3835614025592804,0.45329979062080383,0.31382301449775696,108,,,
00:45:00.000-03:00,01:00:00.000-03:00,,,,,,,,,,,,,16,,,
01:00:00.000-03:00,01:15:00.000-03:00,,,15.691150665283203,,,,,,,0.2615191638469696,0.2615191638469696,0.2615191638469696,53,,,
01:15:00.000-03:00,01:30:00.000-03:00,,,20.712318420410156,,,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,47,,,
01:30:00.000-03:00,01:45:00.000-03:00,,,20.084672927856445,,,,,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,76,,,
01:45:00.000-03:00,02:00:00.000-03:00,,,19.457027435302734,,,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,67,,,
02:00:00.000-03:00,02:15:00.000-03:00,1,,100.42336559295654,,,,,,,0.3443935573495222,0.8011020421981812,0.2510583996772766,184,,,
02:15:00.000-03:00,02:30:00.000-03:00,9,,438.7451729774475,3.0,3,,,,,0.8754881469804446,1.3359941244125366,0.31382298469543457,698,,,
02:30:00.000-03:00,02:45:00.000-03:00,3,,109.68016233017381,,,,,,,0.3083560911122754,0.37781545519828796,0.2929014563560486,211,,,
02:45:00.000-03:00,03:00:00.000-03:00,1,,26.519027571178114,,,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,52,,,
03:00:00.000-03:00,03:15:00.000-03:00,1,,65.27518844604492,,,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,154,,,
03:15:00.000-03:00,03:30:00.000-03:00,,,,,,,,,,,,,26,,,
03:30:00.000-03:00,03:45:00.000-03:00,,,22.595256805419922,,,,,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,88,,,
03:45:00.000-03:00,04:00:00.000-03:00,,,,,,,,,,,,,24,,,
